SDFB Relationship ID,Person 1 ID,Person 2 ID,Original Confidence,Maximum Confidence,Start Year Type,Start Day,Start Month,Start Year,End Year Type,End Month,End Day,End Year
100010752,10000505,10006023,15,15,AF/IN,,,1632,BF/IN,,,1659
100010753,10000505,10006075,18,18,AF/IN,,,1629,BF/IN,,,1671
100010754,10000505,10006543,18,18,AF/IN,,,1634,BF/IN,,,1663
100010756,10000505,10007175,54,54,AF/IN,,,1629,BF/IN,,,1645
100010757,10000505,10007457,22,22,AF/IN,,,1629,BF/IN,,,1634
100010759,10000505,10007947,11,11,AF/IN,,,1629,BF/IN,,,1671
100010760,10000505,10007965,56,56,AF/IN,,,1629,BF/IN,,,1671
100010762,10000505,10008942,12,12,AF/IN,,,1629,BF/IN,,,1634
100010763,10000505,10009205,11,11,AF/IN,,,1629,BF/IN,,,1666
100010764,10000505,10009206,41,41,AF/IN,,,1629,BF/IN,,,1671
100010766,10000505,10009831,49,49,AF/IN,,,1629,BF/IN,,,1671
100010767,10000505,10009884,35,35,AF/IN,,,1629,BF/IN,,,1670
100010769,10000505,10010594,22,22,AF/IN,,,1629,BF/IN,,,1671
100010770,10000505,10011182,19,19,AF/IN,,,1629,BF/IN,,,1652
100010771,10000505,10012369,13,13,AF/IN,,,1634,BF/IN,,,1671
100010774,10000505,10013084,66,66,AF/IN,,,1632,BF/IN,,,1671
100010775,10000506,10004127,54,54,AF/IN,,,1631,BF/IN,,,1666
100010777,10000507,10001358,24,24,AF/IN,,,1628,BF/IN,,,1672
100010778,10000507,10001556,27,27,AF/IN,,,1628,BF/IN,,,1688
100010782,10000507,10004763,23,23,AF/IN,,,1628,BF/IN,,,1671
100010783,10000507,10004764,72,72,AF/IN,,,1628,BF/IN,,,1671
100010785,10000507,10006677,43,43,AF/IN,,,1656,BF/IN,,,1702
100010786,10000507,10008000,44,44,AF/IN,,,1628,BF/IN,,,1655
100010788,10000507,10009082,96,96,AF/IN,,,1628,BF/IN,,,1697
100010791,10000508,10001418,17,17,AF/IN,,,1694,BF/IN,,,1731
100010792,10000508,10001709,49,49,AF/IN,,,1681,BF/IN,,,1731
100010794,10000508,10003387,14,14,AF/IN,,,1681,BF/IN,,,1731
100010795,10000508,10004509,13,13,AF/IN,,,1681,BF/IN,,,1731
100010797,10000508,10004814,38,38,AF/IN,,,1682,BF/IN,,,1731
100010799,10000508,10007638,15,15,AF/IN,,,1694,BF/IN,,,1731
100010800,10000508,10009965,15,15,AF/IN,,,1681,BF/IN,,,1721
100010802,10000508,10011973,14,14,AF/IN,,,1681,BF/IN,,,1731
100010804,10000508,10012482,48,48,AF/IN,,,1681,BF/IN,,,1731
100010806,10000509,10001607,43,43,AF/IN,,,1618,BF/IN,,,1664
100010807,10000509,10004746,54,54,AF/IN,,,1608,BF/IN,,,1664
100010808,10000509,10013168,28,28,AF/IN,,,1593,BF/IN,,,1659
100010811,10000510,10005598,14,14,AF/IN,,,1644,BF/IN,,,1682
100010812,10000510,10005599,11,11,AF/IN,,,1652,BF/IN,,,1674
100010814,10000510,10008078,72,72,AF/IN,,,1663,BF/IN,,,1697
100010815,10000510,10008080,51,51,AF/IN,,,1644,BF/IN,,,1697
100010816,10000510,10010909,73,73,AF/IN,,,1652,BF/IN,,,1697
100010819,10000511,10006656,18,18,AF/IN,,,1691,BF/IN,,,1742
100010820,10000511,10006657,28,28,AF/IN,,,1696,BF/IN,,,1742
100010822,10000511,10009126,57,57,AF/IN,,,1691,BF/IN,,,1708
100010823,10000511,10010719,20,20,AF/IN,,,1697,BF/IN,,,1742
100010826,10000513,10000649,76,76,AF/IN,,,1541,BF/IN,,,1576
100010827,10000513,10001666,49,49,AF/IN,,,1541,BF/IN,,,1585
100010828,10000513,10001962,46,46,AF/IN,,,1551,BF/IN,,,1623
100010830,10000513,10003747,13,13,AF/IN,,,1541,BF/IN,,,1588
100010832,10000513,10007334,55,55,AF/IN,,,1541,BF/IN,,,1596
100010834,10000513,10009331,18,18,AF/IN,,,1574,BF/IN,,,1622
100010835,10000513,10011612,30,30,AF/IN,,,1541,BF/IN,,,1571
100010837,10000513,10012610,54,54,AF/IN,,,1541,BF/IN,,,1577
100010840,10000514,10011540,52,52,AF/IN,,,1521,BF/IN,,,1513
100010841,10000514,10011549,52,52,AF/IN,,,1473,BF/IN,,,1513
100010843,10000515,10000519,17,17,AF/IN,,,1664,BF/IN,,,1662
100010844,10000515,10001805,44,44,AF/IN,,,1664,BF/IN,,,1709
100010848,10000515,10002145,17,17,AF/IN,,,1690,BF/IN,,,1738
100010849,10000515,10003782,42,42,AF/IN,,,1664,BF/IN,,,1700
100010851,10000515,10004263,31,31,AF/IN,,,1664,BF/IN,,,1730
100010853,10000515,10004392,24,24,AF/IN,,,1691,BF/IN,,,1738
100010854,10000515,10004861,13,13,AF/IN,,,1664,BF/IN,,,1675
100010857,10000515,10005465,14,14,AF/IN,,,1680,BF/IN,,,1735
100010858,10000515,10005721,14,14,AF/IN,,,1664,BF/IN,,,1713
100010860,10000515,10005723,19,19,AF/IN,,,1695,BF/IN,,,1738
100010862,10000515,10006459,51,51,AF/IN,,,1664,BF/IN,,,1727
100010863,10000515,10006666,48,48,AF/IN,,,1664,BF/IN,,,1737
100010865,10000515,10007188,28,28,AF/IN,,,1671,BF/IN,,,1729
100010866,10000515,10007546,20,20,AF/IN,,,1664,BF/IN,,,1689
100010869,10000515,10010599,60,60,AF/IN,,,1674,BF/IN,,,1724
100010870,10000515,10011087,28,28,AF/IN,,,1664,BF/IN,,,1683
100010872,10000515,10011666,20,20,AF/IN,,,1665,BF/IN,,,1714
100010873,10000515,10011690,37,37,AF/IN,,,1664,BF/IN,,,1694
100010874,10000515,10011848,36,36,AF/IN,,,1664,BF/IN,,,1715
100010877,10000515,10012481,17,17,AF/IN,,,1664,BF/IN,,,1700
100010878,10000515,10012482,74,74,AF/IN,,,1676,BF/IN,,,1738
100010880,10000515,10013308,32,32,AF/IN,,,1664,BF/IN,,,1702
100010881,10000516,10000518,25,25,AF/IN,,,1665,BF/IN,,,1684
100010883,10000516,10005070,22,22,AF/IN,,,1674,BF/IN,,,1746
100010885,10000516,10006365,18,18,AF/IN,,,1695,BF/IN,,,1695
100010886,10000516,10006459,13,13,AF/IN,,,1665,BF/IN,,,1727
100010888,10000516,10009254,16,16,AF/IN,,,1665,BF/IN,,,1721
100010890,10000518,10000521,14,14,AF/IN,,,1574,BF/IN,,,1653
100010892,10000518,10000700,19,19,AF/IN,,,1596,BF/IN,,,1639
100010893,10000518,10001089,26,26,AF/IN,,,1617,BF/IN,,,1679
100010894,10000518,10001145,50,50,AF/IN,,,1593,BF/IN,,,1666
100010897,10000518,10001718,16,16,AF/IN,,,1595,BF/IN,,,1652
100010898,10000518,10001781,39,39,AF/IN,,,1574,BF/IN,,,1665
100010900,10000518,10001820,22,22,AF/IN,,,1601,BF/IN,,,1646
100010901,10000518,10001834,28,28,AF/IN,,,1656,BF/IN,,,1661
100010902,10000518,10001857,16,16,AF/IN,,,1574,BF/IN,,,1651
100010905,10000518,10001982,13,13,AF/IN,,,1593,BF/IN,,,1684
100010906,10000518,10001983,16,16,AF/IN,,,1605,BF/IN,,,1661
100010908,10000518,10002002,16,16,AF/IN,,,1639,BF/IN,,,1684
100010909,10000518,10002003,17,17,AF/IN,,,1673,BF/IN,,,1684
100010913,10000518,10002180,14,14,AF/IN,,,1598,BF/IN,,,1682
100010914,10000518,10002240,12,12,AF/IN,,,1605,BF/IN,,,1659
100010916,10000518,10002393,14,14,AF/IN,,,1616,BF/IN,,,1653
100010918,10000518,10002652,21,21,AF/IN,,,1597,BF/IN,,,1646
100010919,10000518,10002676,42,42,AF/IN,,,1581,BF/IN,,,1684
100010922,10000518,10002919,15,15,AF/IN,,,1618,BF/IN,,,1667
100010923,10000518,10002951,27,27,AF/IN,,,1682,BF/IN,,,1684
100010925,10000518,10002990,28,28,AF/IN,,,1611,BF/IN,,,1645
100010927,10000518,10003141,16,16,AF/IN,,,1574,BF/IN,,,1630
100010928,10000518,10003149,17,17,AF/IN,,,1610,BF/IN,,,1664
100010930,10000518,10003491,15,15,AF/IN,,,1583,BF/IN,,,1662
100010931,10000518,10003514,21,21,AF/IN,,,1617,BF/IN,,,1684
100010934,10000518,10003604,13,13,AF/IN,,,1653,BF/IN,,,1684
100010935,10000518,10003624,12,12,AF/IN,,,1594,BF/IN,,,1674
100010937,10000518,10003795,12,12,AF/IN,,,1622,BF/IN,,,1658
100010938,10000518,10003896,28,28,AF/IN,,,1599,BF/IN,,,1648
100010939,10000518,10004101,14,14,AF/IN,,,1612,BF/IN,,,1671
100010942,10000518,10004244,23,23,AF/IN,,,1574,BF/IN,,,1616
100010943,10000518,10004279,22,22,AF/IN,,,1613,BF/IN,,,1684
100010945,10000518,10004441,16,16,AF/IN,,,1574,BF/IN,,,1680
100010946,10000518,10004443,31,31,AF/IN,,,1585,BF/IN,,,1634
100010948,10000518,10004817,11,11,AF/IN,,,1574,BF/IN,,,1644
100010950,10000518,10004819,15,15,AF/IN,,,1637,BF/IN,,,1684
100010951,10000518,10004859,59,59,AF/IN,,,1613,BF/IN,,,1648
100010953,10000518,10005091,31,31,AF/IN,,,1612,BF/IN,,,1650
100010955,10000518,10005133,21,21,AF/IN,,,1633,BF/IN,,,1656
100010957,10000518,10005312,65,65,AF/IN,,,1612,BF/IN,,,1661
100010958,10000518,10005314,23,23,AF/IN,,,1620,BF/IN,,,1665
100010959,10000518,10005458,55,55,AF/IN,,,1625,BF/IN,,,1684
100010962,10000518,10005483,38,38,AF/IN,,,1595,BF/IN,,,1643
100010963,10000518,10005714,12,12,AF/IN,,,1574,BF/IN,,,1634
100010965,10000518,10005792,49,49,AF/IN,,,1583,BF/IN,,,1646
100010966,10000518,10005851,21,21,AF/IN,,,1597,BF/IN,,,1659
100010967,10000518,10005913,11,11,AF/IN,,,1642,BF/IN,,,1684
100010970,10000518,10006222,20,20,AF/IN,,,1589,BF/IN,,,1645
100010971,10000518,10006223,17,17,AF/IN,,,1610,BF/IN,,,1645
100010973,10000518,10006661,43,43,AF/IN,,,1611,BF/IN,,,1663
100010974,10000518,10006669,16,16,AF/IN,,,1574,BF/IN,,,1639
100010978,10000518,10007088,16,16,AF/IN,,,1574,BF/IN,,,1634
100010979,10000518,10007104,21,21,AF/IN,,,1636,BF/IN,,,1671
100010981,10000518,10007178,56,56,AF/IN,,,1646,BF/IN,,,1684
100010983,10000518,10007272,22,22,AF/IN,,,1600,BF/IN,,,1657
100010984,10000518,10007307,18,18,AF/IN,,,1575,BF/IN,,,1684
100010987,10000518,10007340,23,23,AF/IN,,,1601,BF/IN,,,1682
100010988,10000518,10007347,31,31,AF/IN,,,1600,BF/IN,,,1641
100010990,10000518,10007443,23,23,AF/IN,,,1575,BF/IN,,,1639
100010992,10000518,10007449,17,17,AF/IN,,,1574,BF/IN,,,1652
100010993,10000518,10007451,22,22,AF/IN,,,1574,BF/IN,,,1644
100010995,10000518,10007549,17,17,AF/IN,,,1621,BF/IN,,,1675
100010996,10000518,10007606,12,12,AF/IN,,,1618,BF/IN,,,1651
100010999,10000518,10008086,16,16,AF/IN,,,1606,BF/IN,,,1646
100011000,10000518,10008112,14,14,AF/IN,,,1574,BF/IN,,,1647
100011002,10000518,10008247,20,20,AF/IN,,,1612,BF/IN,,,1682
100011003,10000518,10008266,33,33,AF/IN,,,1608,BF/IN,,,1674
100011004,10000518,10008324,28,28,AF/IN,,,1574,BF/IN,,,1678
100011007,10000518,10008513,12,12,AF/IN,,,1614,BF/IN,,,1673
100011008,10000518,10008527,49,49,AF/IN,,,1628,BF/IN,,,1684
100011010,10000518,10008628,18,18,AF/IN,,,1597,BF/IN,,,1644
100011011,10000518,10008636,26,26,AF/IN,,,1655,BF/IN,,,1684
100011013,10000518,10008693,19,19,AF/IN,,,1575,BF/IN,,,1645
100011015,10000518,10008746,24,24,AF/IN,,,1606,BF/IN,,,1671
100011016,10000518,10008779,20,20,AF/IN,,,1574,BF/IN,,,1669
100011018,10000518,10009271,15,15,AF/IN,,,1601,BF/IN,,,1647
100011020,10000518,10009563,26,26,AF/IN,,,1574,BF/IN,,,1641
100011022,10000518,10009904,19,19,AF/IN,,,1588,BF/IN,,,1665
100011023,10000518,10010029,25,25,AF/IN,,,1584,BF/IN,,,1643
100011024,10000518,10010084,21,21,AF/IN,,,1574,BF/IN,,,1659
100011027,10000518,10010563,11,11,AF/IN,,,1616,BF/IN,,,1684
100011028,10000518,10010564,17,17,AF/IN,,,1634,BF/IN,,,1684
100011030,10000518,10010572,32,32,AF/IN,,,1600,BF/IN,,,1661
100011031,10000518,10010783,14,14,AF/IN,,,1585,BF/IN,,,1670
100011032,10000518,10010817,18,18,AF/IN,,,1607,BF/IN,,,1682
100011035,10000518,10011281,11,11,AF/IN,,,1628,BF/IN,,,1679
100011036,10000518,10011336,34,34,AF/IN,,,1607,BF/IN,,,1664
100011038,10000518,10011384,30,30,AF/IN,,,1596,BF/IN,,,1646
100011039,10000518,10011529,22,22,AF/IN,,,1591,BF/IN,,,1654
100011043,10000518,10011664,14,14,AF/IN,,,1673,BF/IN,,,1684
100011044,10000518,10011670,85,85,AF/IN,,,1600,BF/IN,,,1649
100011046,10000518,10011682,22,22,AF/IN,,,1612,BF/IN,,,1655
100011048,10000518,10011751,23,23,AF/IN,,,1581,BF/IN,,,1663
100011049,10000518,10011804,24,24,AF/IN,,,1606,BF/IN,,,1650
100011052,10000518,10012149,21,21,AF/IN,,,1574,BF/IN,,,1664
100011053,10000518,10012150,38,38,AF/IN,,,1615,BF/IN,,,1684
100011055,10000518,10012219,30,30,AF/IN,,,1574,BF/IN,,,1650
100011057,10000518,10012593,18,18,AF/IN,,,1611,BF/IN,,,1684
100011058,10000518,10012643,26,26,AF/IN,,,1585,BF/IN,,,1639
100011060,10000518,10012675,11,11,AF/IN,,,1610,BF/IN,,,1679
100011061,10000518,10012708,46,46,AF/IN,,,1649,BF/IN,,,1684
100011064,10000518,10013057,12,12,AF/IN,,,1674,BF/IN,,,1684
100011065,10000518,10013085,13,13,AF/IN,,,1609,BF/IN,,,1664
100011067,10000519,10000521,12,12,AF/IN,,,1602,BF/IN,,,1653
100011068,10000519,10000573,12,12,AF/IN,,,1654,BF/IN,,,1662
100011069,10000519,10000700,28,28,AF/IN,,,1602,BF/IN,,,1639
100011072,10000519,10001145,93,93,AF/IN,,,1602,BF/IN,,,1662
100011073,10000519,10001572,26,26,AF/IN,,,1617,BF/IN,,,1662
100011075,10000519,10001689,12,12,AF/IN,,,1602,BF/IN,,,1631
100011076,10000519,10001690,15,15,AF/IN,,,1626,BF/IN,,,1662
100011078,10000519,10001781,44,44,AF/IN,,,1602,BF/IN,,,1662
100011080,10000519,10001820,18,18,AF/IN,,,1602,BF/IN,,,1646
100011081,10000519,10001834,24,24,AF/IN,,,1656,BF/IN,,,1661
100011103,10000519,10003141,23,23,AF/IN,,,1602,BF/IN,,,1630
100011104,10000519,10003149,26,26,AF/IN,,,1610,BF/IN,,,1662
100011106,10000519,10003491,69,69,AF/IN,,,1602,BF/IN,,,1662
100011107,10000519,10003514,12,12,AF/IN,,,1617,BF/IN,,,1662
100011108,10000519,10003603,63,63,AF/IN,,,1609,BF/IN,,,1655
100011110,10000519,10003896,28,28,AF/IN,,,1602,BF/IN,,,1648
100011111,10000519,10004101,14,14,AF/IN,,,1612,BF/IN,,,1662
100011113,10000519,10004206,21,21,AF/IN,,,1621,BF/IN,,,1662
100011114,10000519,10004244,24,24,AF/IN,,,1602,BF/IN,,,1616
100011116,10000519,10004438,23,23,AF/IN,,,1602,BF/IN,,,1648
100011118,10000519,10004443,33,33,AF/IN,,,1602,BF/IN,,,1634
100011119,10000519,10004744,37,37,AF/IN,,,1602,BF/IN,,,1649
100011122,10000519,10004859,89,89,AF/IN,,,1613,BF/IN,,,1648
100011123,10000519,10004861,23,23,AF/IN,,,1617,BF/IN,,,1662
100011126,10000519,10005091,37,37,AF/IN,,,1612,BF/IN,,,1650
100011127,10000519,10005096,25,25,AF/IN,,,1648,BF/IN,,,1662
100011130,10000519,10005286,15,15,AF/IN,,,1602,BF/IN,,,1657
100011131,10000519,10005311,86,86,AF/IN,,,1602,BF/IN,,,1662
100011132,10000519,10005312,74,74,AF/IN,,,1612,BF/IN,,,1661
100011134,10000519,10005446,13,13,AF/IN,,,1602,BF/IN,,,1662
100011136,10000519,10005464,23,23,AF/IN,,,1602,BF/IN,,,1640
100011139,10000519,10005714,16,16,AF/IN,,,1602,BF/IN,,,1634
100011140,10000519,10005719,33,33,AF/IN,,,1602,BF/IN,,,1654
100011141,10000519,10005720,11,11,AF/IN,,,1626,BF/IN,,,1662
100011143,10000519,10005851,27,27,AF/IN,,,1602,BF/IN,,,1659
100011144,10000519,10006076,20,20,AF/IN,,,1602,BF/IN,,,1662
100011146,10000519,10006222,31,31,AF/IN,,,1602,BF/IN,,,1645
100011147,10000519,10006223,22,22,AF/IN,,,1610,BF/IN,,,1645
100011150,10000519,10006414,11,11,AF/IN,,,1615,BF/IN,,,1662
100011151,10000519,10006518,14,14,AF/IN,,,1602,BF/IN,,,1640
100011152,10000519,10006661,74,74,AF/IN,,,1611,BF/IN,,,1662
100011154,10000519,10006752,12,12,AF/IN,,,1614,BF/IN,,,1662
100011155,10000519,10006840,28,28,AF/IN,,,1602,BF/IN,,,1662
100011158,10000519,10007175,36,36,AF/IN,,,1602,BF/IN,,,1645
100011159,10000519,10007272,28,28,AF/IN,,,1602,BF/IN,,,1657
100011160,10000519,10007307,20,20,AF/IN,,,1602,BF/IN,,,1662
100011162,10000519,10007336,56,56,AF/IN,,,1602,BF/IN,,,1661
100011164,10000519,10007347,48,48,AF/IN,,,1602,BF/IN,,,1641
100011166,10000519,10007443,26,26,AF/IN,,,1602,BF/IN,,,1639
100011167,10000519,10007448,46,46,AF/IN,,,1602,BF/IN,,,1662
100011169,10000519,10007451,37,37,AF/IN,,,1602,BF/IN,,,1644
100011171,10000519,10007549,31,31,AF/IN,,,1621,BF/IN,,,1662
100011172,10000519,10007803,23,23,AF/IN,,,1621,BF/IN,,,1662
100011174,10000519,10008126,13,13,AF/IN,,,1602,BF/IN,,,1650
100011175,10000519,10008203,32,32,AF/IN,,,1624,BF/IN,,,1662
100011178,10000519,10008313,18,18,AF/IN,,,1609,BF/IN,,,1662
100011179,10000519,10008374,13,13,AF/IN,,,1602,BF/IN,,,1662
100011181,10000519,10008412,19,19,AF/IN,,,1613,BF/IN,,,1662
100011183,10000519,10008563,15,15,AF/IN,,,1617,BF/IN,,,1662
100011184,10000519,10008628,15,15,AF/IN,,,1602,BF/IN,,,1644
100011187,10000519,10008694,27,27,AF/IN,,,1624,BF/IN,,,1658
100011188,10000519,10008746,28,28,AF/IN,,,1606,BF/IN,,,1662
100011191,10000519,10008966,26,26,AF/IN,,,1602,BF/IN,,,1662
100011192,10000519,10009284,13,13,AF/IN,,,1611,BF/IN,,,1662
100011195,10000519,10009616,19,19,AF/IN,,,1602,BF/IN,,,1662
100011196,10000519,10009904,24,24,AF/IN,,,1602,BF/IN,,,1662
100011197,10000519,10010029,17,17,AF/IN,,,1602,BF/IN,,,1643
100011199,10000519,10010329,39,39,AF/IN,,,1609,BF/IN,,,1662
100011201,10000519,10010783,22,22,AF/IN,,,1602,BF/IN,,,1662
100011203,10000519,10010817,15,15,AF/IN,,,1607,BF/IN,,,1662
100011204,10000519,10010845,35,35,AF/IN,,,1602,BF/IN,,,1662
100011205,10000519,10010942,32,32,AF/IN,,,1618,BF/IN,,,1662
100011208,10000519,10011336,85,85,AF/IN,,,1607,BF/IN,,,1662
100011209,10000519,10011384,36,36,AF/IN,,,1602,BF/IN,,,1646
100011211,10000519,10011595,19,19,AF/IN,,,1602,BF/IN,,,1662
100011212,10000519,10011620,27,27,AF/IN,,,1602,BF/IN,,,1652
100011215,10000519,10011670,92,92,AF/IN,,,1602,BF/IN,,,1649
100011216,10000519,10011671,60,60,AF/IN,,,1630,BF/IN,,,1662
100011217,10000519,10011682,30,30,AF/IN,,,1612,BF/IN,,,1655
100011219,10000519,10011751,35,35,AF/IN,,,1602,BF/IN,,,1662
100011220,10000519,10011804,30,30,AF/IN,,,1606,BF/IN,,,1650
100011223,10000519,10012150,44,44,AF/IN,,,1615,BF/IN,,,1662
100011224,10000519,10012172,25,25,AF/IN,,,1602,BF/IN,,,1646
100011225,10000519,10012219,46,46,AF/IN,,,1602,BF/IN,,,1650
100011227,10000519,10012593,28,28,AF/IN,,,1611,BF/IN,,,1662
100011229,10000519,10012675,16,16,AF/IN,,,1610,BF/IN,,,1662
100011231,10000519,10012887,25,25,AF/IN,,,1614,BF/IN,,,1662
100011232,10000519,10013058,32,32,AF/IN,,,1637,BF/IN,,,1662
100011234,10000520,10000521,24,24,AF/IN,,,1543,BF/IN,,,1593
100011236,10000520,10011131,42,42,AF/IN,,,1510,BF/IN,,,1566
100011237,10000520,10012219,19,19,AF/IN,,,1540,BF/IN,,,1593
100011239,10000521,10001077,51,51,AF/IN,,,1615,BF/IN,,,1653
100011240,10000521,10001692,26,26,AF/IN,,,1625,BF/IN,,,1653
100011243,10000521,10003613,14,14,AF/IN,,,1561,BF/IN,,,1653
100011244,10000521,10003614,11,11,AF/IN,,,1617,BF/IN,,,1645
100011246,10000521,10004044,11,11,AF/IN,,,1591,BF/IN,,,1653
100011248,10000521,10005014,37,37,AF/IN,,,1547,BF/IN,,,1653
100011249,10000521,10005015,39,39,AF/IN,,,1635,BF/IN,,,1653
100011252,10000521,10005815,18,18,AF/IN,,,1573,BF/IN,,,1623
100011253,10000521,10006357,19,19,AF/IN,,,1557,BF/IN,,,1609
100011256,10000521,10007438,51,51,AF/IN,,,1618,BF/IN,,,1653
100011257,10000521,10007439,33,33,AF/IN,,,1652,BF/IN,,,1653
100011260,10000521,10008266,83,83,AF/IN,,,1608,BF/IN,,,1653
100011261,10000521,10008408,45,45,AF/IN,,,1588,BF/IN,,,1653
100011262,10000521,10009906,63,63,AF/IN,,,1607,BF/IN,,,1653
100011264,10000521,10010812,23,23,AF/IN,,,1644,BF/IN,,,1653
100011266,10000521,10011671,67,67,AF/IN,,,1630,BF/IN,,,1653
100011268,10000521,10012675,59,59,AF/IN,,,1610,BF/IN,,,1653
100011269,10000522,10001566,54,54,AF/IN,,,1538,BF/IN,,,1581
100011270,10000522,10007278,54,54,AF/IN,,,1527,BF/IN,,,1590
100011273,10000523,10002188,71,71,AF/IN,,,1462,BF/IN,,,1514
100011274,10000523,10004798,45,45,AF/IN,,,1480,BF/IN,,,1514
100011276,10000523,10005504,43,43,AF/IN,,,1485,BF/IN,,,1514
100011277,10000523,10006829,16,16,AF/IN,,,1462,BF/IN,,,1501
100011280,10000523,10007172,26,26,AF/IN,,,1467,BF/IN,,,1514
100011281,10000523,10007174,34,34,AF/IN,,,1498,BF/IN,,,1514
100011282,10000523,10007433,27,27,AF/IN,,,1468,BF/IN,,,1514
100011284,10000523,10007620,17,17,AF/IN,,,1505,BF/IN,,,1514
100011285,10000523,10008475,57,57,AF/IN,,,1478,BF/IN,,,1514
100011288,10000523,10011447,15,15,AF/IN,,,1463,BF/IN,,,1510
100011289,10000523,10012118,73,73,AF/IN,,,1462,BF/IN,,,1509
100011290,10000523,10012119,88,88,AF/IN,,,1491,BF/IN,,,1514
100011292,10000523,10012315,54,54,AF/IN,,,1470,BF/IN,,,1514
100011294,10000523,10013079,24,24,AF/IN,,,1470,BF/IN,,,1514
100011296,10000524,10000720,12,12,AF/IN,,,1630,BF/IN,,,1643
100011297,10000524,10000746,21,21,AF/IN,,,1612,BF/IN,,,1643
100011299,10000524,10001553,89,89,AF/IN,,,1582,BF/IN,,,1631
100011301,10000524,10002863,22,22,AF/IN,,,1595,BF/IN,,,1643
100011302,10000524,10004294,11,11,AF/IN,,,1582,BF/IN,,,1643
100011304,10000524,10005149,12,12,AF/IN,,,1611,BF/IN,,,1643
100011305,10000524,10005297,24,24,AF/IN,,,1614,BF/IN,,,1643
100011308,10000524,10005895,19,19,AF/IN,,,1629,BF/IN,,,1643
100011309,10000524,10009831,70,70,AF/IN,,,1628,BF/IN,,,1643
100011311,10000524,10010735,12,12,AF/IN,,,1582,BF/IN,,,1632
100011313,10000524,10010738,31,31,AF/IN,,,1582,BF/IN,,,1630
100011314,10000524,10012152,18,18,AF/IN,,,1586,BF/IN,,,1643
100011317,10000524,10012521,14,14,AF/IN,,,1599,BF/IN,,,1643
100011318,10000524,10012529,13,13,AF/IN,,,1582,BF/IN,,,1643
100011321,10000524,10012827,56,56,AF/IN,,,1582,BF/IN,,,1604
100011322,10000524,10013145,11,11,AF/IN,,,1582,BF/IN,,,1615
100011325,10000525,10002206,16,16,AF/IN,,,1621,BF/IN,,,1642
100011326,10000525,10002322,26,26,AF/IN,,,1582,BF/IN,,,1646
100011327,10000525,10002544,20,20,AF/IN,,,1613,BF/IN,,,1646
100011329,10000525,10003558,26,26,AF/IN,,,1585,BF/IN,,,1646
100011331,10000525,10004974,47,47,AF/IN,,,1600,BF/IN,,,1646
100011333,10000525,10006032,51,51,AF/IN,,,1617,BF/IN,,,1640
100011334,10000525,10006134,57,57,AF/IN,,,1596,BF/IN,,,1646
100011335,10000525,10006918,30,30,AF/IN,,,1611,BF/IN,,,1637
100011338,10000525,10007175,25,25,AF/IN,,,1574,BF/IN,,,1645
100011339,10000525,10008309,15,15,AF/IN,,,1608,BF/IN,,,1646
100011341,10000525,10008729,47,47,AF/IN,,,1574,BF/IN,,,1640
100011342,10000525,10010886,33,33,AF/IN,,,1574,BF/IN,,,1626
